Epoch,F1_Score,Severe_Recall
1,0.00275429193774899,1.0
2,0.00275429193774899,1.0
3,0.00275429193774899,1.0
4,0.010053392879554868,1.0
5,0.03739936550906493,0.967741935483871
6,0.10522147214949146,0.9354838709677419
7,0.20046009098621745,0.9354838709677419
8,0.09774967122208517,0.967741935483871
9,0.27189428061528,0.8548387096774194
10,0.41062246294315846,0.7741935483870968
11,0.37438991144289885,0.7741935483870968
12,0.5830164106084754,0.7096774193548387
13,0.3689445763335793,0.8870967741935484
14,0.5595302602198094,0.7096774193548387
15,0.4698588484856779,0.8064516129032258
16,0.6303318131642125,0.5483870967741935
17,0.6580339968648182,0.5645161290322581
18,0.6415699149303437,0.5161290322580645
19,0.6284715148471971,0.6935483870967742
20,0.623472878247403,0.6935483870967742
21,0.7663463445141018,0.5
22,0.5573928738943982,0.7258064516129032
23,0.725251276780481,0.5
24,0.7620806627256922,0.43548387096774194
25,0.6167497675239288,0.6935483870967742
26,0.7457382972082656,0.4838709677419355
27,0.6214268741946937,0.5967741935483871
28,0.7673752314784289,0.43548387096774194
29,0.801074893380798,0.3225806451612903
30,0.4267473070529835,0.7580645161290323
31,0.7463270255046373,0.5645161290322581
32,0.6788682522850072,0.5483870967741935
33,0.755846944765984,0.43548387096774194
34,0.7834117604333939,0.45161290322580644
35,0.7557477555842197,0.46774193548387094
36,0.8422247089391512,0.3225806451612903
37,0.7804380262386593,0.41935483870967744
38,0.8142465705788583,0.3709677419354839
39,0.773819170976608,0.5
40,0.7726257519417363,0.43548387096774194
41,0.8698195085661968,0.3064516129032258
42,0.7670035805407441,0.4032258064516129
43,0.7738487521403885,0.4838709677419355
44,0.7160248498347741,0.532258064516129
45,0.8354811016627226,0.3870967741935484
46,0.7940444923980524,0.4032258064516129
47,0.835148173181536,0.3064516129032258
48,0.7529963025626678,0.4838709677419355
49,0.803190699125272,0.3709677419354839
50,0.8243639830873843,0.3870967741935484
51,0.6959330239220869,0.4838709677419355
52,0.7249810923295608,0.5483870967741935
53,0.8290973217586909,0.3709677419354839
54,0.8613268292310784,0.3225806451612903
55,0.8154968258901925,0.3870967741935484
56,0.8081510410559818,0.3870967741935484
57,0.8007319909853372,0.4032258064516129
58,0.8459082039035735,0.2903225806451613
59,0.8273453468407046,0.3225806451612903
60,0.781312347004508,0.4032258064516129
61,0.8024056452431603,0.41935483870967744
62,0.8556488956029411,0.3225806451612903
63,0.8316869234189961,0.3225806451612903
64,0.8902530807279937,0.2903225806451613
65,0.8595494403474025,0.3387096774193548
66,0.8437719911498632,0.3225806451612903
67,0.8842397212543553,0.20967741935483872
68,0.5780423844448235,0.5806451612903226
69,0.8163412340096879,0.4032258064516129
70,0.8195028722732436,0.3709677419354839
71,0.8403621786137285,0.3387096774193548
72,0.8756063812367741,0.2903225806451613
73,0.8872758509697526,0.1935483870967742
74,0.8768288565901876,0.1935483870967742
75,0.829494090680919,0.3709677419354839
76,0.79741566388629,0.5
77,0.8443225975762952,0.3548387096774194
78,0.7829827040350218,0.45161290322580644
79,0.764329863560194,0.41935483870967744
80,0.8904933961209199,0.1935483870967742
