Epoch,F1_Score,Severe_Recall
1,0.00275429193774899,1.0
2,0.00275429193774899,1.0
3,0.00275429193774899,1.0
4,0.00275429193774899,1.0
5,0.011216191027902708,0.9838709677419355
6,0.21794723367204838,0.9354838709677419
7,0.06635286720331966,0.967741935483871
8,0.28962433926929,0.9193548387096774
9,0.21118866391976937,0.9354838709677419
10,0.34116875759621457,0.9354838709677419
11,0.43009031997560665,0.8709677419354839
12,0.6755158325056102,0.7419354838709677
13,0.34033925750363975,0.9354838709677419
14,0.8516313658587682,0.5
15,0.712542036370942,0.6935483870967742
16,0.5274523778430373,0.8387096774193549
17,0.7366292856242517,0.5645161290322581
18,0.7039592231503758,0.6612903225806451
19,0.5409104925945771,0.7096774193548387
20,0.49242253871341174,0.8387096774193549
21,0.504213777307641,0.8225806451612904
22,0.5284663174996256,0.7903225806451613
23,0.5963324173758654,0.7580645161290323
24,0.0889841364667661,0.9838709677419355
25,0.670452833671278,0.6774193548387096
26,0.46622796485719764,0.8387096774193549
27,0.636460973185816,0.7580645161290323
28,0.7948739376209045,0.532258064516129
29,0.7154031215775023,0.6290322580645161
30,0.7802707069492804,0.5483870967741935
31,0.7333266332920862,0.6612903225806451
32,0.7720023256498625,0.532258064516129
33,0.7460529417578243,0.6290322580645161
34,0.6647398138900823,0.7258064516129032
35,0.65574761916054,0.7741935483870968
36,0.7754132463369001,0.5806451612903226
37,0.6941650584063888,0.6451612903225806
38,0.7973950921160587,0.5967741935483871
39,0.8193434374101362,0.4838709677419355
40,0.8232875066690694,0.43548387096774194
41,0.7069964298148234,0.5806451612903226
42,0.825824049635542,0.4838709677419355
43,0.7110420244824027,0.6290322580645161
44,0.8032597035732609,0.45161290322580644
45,0.7769215337718159,0.46774193548387094
46,0.7859400278213309,0.5
47,0.8221863103911571,0.4838709677419355
48,0.7726530234382993,0.41935483870967744
49,0.781297132804226,0.41935483870967744
50,0.8354176978473546,0.3709677419354839
51,0.8755316170527385,0.3225806451612903
52,0.8492138706457544,0.4032258064516129
53,0.7777886302624978,0.46774193548387094
54,0.7671517676054288,0.532258064516129
55,0.7609246512873153,0.532258064516129
56,0.65981779991158,0.6935483870967742
57,0.7338413986146569,0.46774193548387094
58,0.7487409098319454,0.532258064516129
59,0.7885459849591048,0.43548387096774194
60,0.7940333339935567,0.3548387096774194
61,0.8660879631418453,0.3064516129032258
62,0.6766827319859153,0.5645161290322581
63,0.7174618806772451,0.532258064516129
64,0.7847219418822582,0.41935483870967744
65,0.833843139716178,0.3709677419354839
66,0.8264573136822959,0.41935483870967744
67,0.8261446813974713,0.45161290322580644
68,0.8717158530084633,0.4032258064516129
69,0.8511459291811758,0.4032258064516129
70,0.8734428286120105,0.3387096774193548
71,0.8939965681804787,0.24193548387096775
72,0.8327765189937951,0.4032258064516129
73,0.7820882444191654,0.4838709677419355
74,0.849130081300813,0.3870967741935484
75,0.8747178553884652,0.27419354838709675
76,0.809016049132929,0.41935483870967744
77,0.8459082039035735,0.2903225806451613
78,0.8860671222826805,0.27419354838709675
79,0.8410619470780157,0.3225806451612903
80,0.8816533326448551,0.3064516129032258
